"","timestamp","x","y","z","label"
"1",0,-0.1986083984375,0.900283813476562,-0.0897979736328125,"walk"
"2",0.1,-0.472573699951265,1.14070129394517,-0.171411590576165,"walk"
"3",0.2,-0.273746837269197,1.43802234379945,-0.180562645498214,"walk"
"4",0.3,-0.241652221679688,1.26526519775391,0.206052246093743,"walk"
"5",0.4,-0.188758773033052,1.34364734996465,0.477628765684366,"walk"
"6",0.5,-0.228508911133021,0.722980194092256,-0.190580749511881,"walk"
"7",0.6,0.0432928836710014,0.133542147548748,0.0732394131733767,"walk"
"8",0.7,-0.259017944336084,1.08737854003944,1.43081726074246,"walk"
"9",0.8,0.249488136985268,-0.245475537849735,0.45349321461656,"walk"
"10",0.9,-0.100733184814323,0.798291015624365,0.971460723878159,"walk"
"11",1,-0.223705715603319,1.42367784904717,-0.281968550248598,"walk"
"12",1.1,0.0245169067383716,0.68111389160145,-0.0510098266601298,"walk"
"13",1.2,-0.163498387191992,0.901596994110896,-0.111553307735426,"walk"
"14",1.3,-0.482261352539099,1.11447067260738,-0.284518585205099,"walk"
"15",1.4,-0.194612599382411,1.37313842773446,-0.082456800672861,"walk"
"16",1.5,-0.412221069336125,1.17035522460905,0.258181762695152,"walk"
"17",1.6,-0.227749911221263,1.47024628610398,0.384469851099524,"walk"
"18",1.7,-0.470394744873305,0.689612121582211,-0.217574768066475,"walk"
"19",1.8,0.233065518466154,0.286977594548302,0.0651050914412576,"walk"
"20",1.9,-0.100375366211576,1.29678344726701,0.808433532715635,"walk"
"21",2,0.517062717013912,0.00412126020940717,0.131760568329622,"walk"
"22",2.1,0.270500640869775,0.770581359862626,0.904447326661137,"walk"
"23",2.2,-0.560943603516137,1.59465026855544,-0.461446126302394,"walk"
"24",2.3,0.0409851074218984,0.700262451171848,-0.0807098388671885,"walk"
"25",2.4,-0.204842307350624,0.924575343276437,-0.0919453014026431,"walk"
"26",2.5,-0.734289398193526,1.1216725158691,-0.230393829345684,"walk"
"27",2.6,-0.505430741743988,1.20943134962878,-0.193737916272496,"walk"
"28",2.7,-0.161892395019496,1.46862731933607,0.190885009765592,"walk"
"29",2.8,-0.224101867675818,1.12407562255894,0.21855255126971,"walk"
"30",2.9,-0.104483093878576,0.566969592162312,-0.0416261306916101,"walk"
"31",3,-0.12247085571247,0.581124114989679,0.0825416564939341,"walk"
"32",3.1,-2.05953008478496,3.45909164891211,1.05732680812096,"walk"
"33",3.2,0.807387084961043,1.24944335937585,-0.341083984374359,"walk"
"34",3.3,0.394500270036225,0.594292072333499,-0.904182202888705,"walk"
"35",3.4,-0.98021240234432,1.4507006835941,-0.483902435302842,"walk"
"36",3.5,0.0537818369241239,0.787559586341921,-0.182984939729583,"walk"
"37",3.6,-0.293128356933597,0.805829467773436,0.193731384277327,"walk"
"38",3.7,-0.392349243163989,0.813225486061736,-0.0780265114524465,"walk"
"39",3.8,-0.363654785157102,1.1719291687005,-0.0820639038082518,"walk"
"40",3.9,0.507377855706228,1.75496496335524,-0.420327697137728,"walk"
"41",4,-0.193255615234461,0.658340454101619,-0.0472778320312706,"walk"
"42",4.1,0.121975677181902,0.432325420957719,0.0253548670296624,"walk"
"43",4.2,0.0504895019537655,0.223180999756051,0.0988775634763643,"walk"
"44",4.3,-0.634377681847786,0.732490308356711,0.621975060665123,"walk"
"45",4.4,-0.342054138183986,2.79003204345834,1.31882720947356,"walk"
"46",4.5,0.194101969401353,0.577936808268229,-0.138324313693705,"walk"
"47",4.6,-0.19015380859376,0.644815521240223,0.0250616455078158,"walk"
"48",4.7,-0.0878701258186137,0.927574234779349,-0.111498591875687,"walk"
"49",4.8,-0.332011108398581,1.17477600097645,-0.248986816406587,"walk"
"50",4.9,-0.296169396602407,1.23704944957404,0.166817867394436,"walk"
"51",5,-0.536933898925901,1.1946525573729,0.420463562011682,"walk"
"52",5.1,-0.268481167879832,1.37818631258934,0.3586898957844,"walk"
"53",5.2,-0.258519897461407,0.54432739257846,-0.0953411865235079,"walk"
"54",5.3,0.15074650928233,0.554615521671613,0.342971493499276,"walk"
"55",5.4,0.0862796020502654,1.19881530761806,0.950258636475431,"walk"
"56",5.5,0.724870161576791,0.266268643465479,-0.092434969815426,"walk"
"57",5.6,0.187603149414179,1.10958496093743,-0.117984008789022,"walk"
"58",5.7,-0.613754580719692,1.42910489169076,-0.394615250404579,"walk"
"59",5.8,-0.0106687927244258,0.772939453124816,-0.0374320983889527,"walk"
"60",5.9,-0.355909097073831,0.954694035077318,0.131551569158619,"walk"
"61",6,-0.743737792968782,0.947384643554718,-0.102235412597654,"walk"
"62",6.1,-0.309024232807383,1.21992631391974,-0.215836033676375,"walk"
"63",6.2,0.302258300781817,1.63419097900472,-0.30377502441444,"walk"
"64",6.3,-0.161220203746506,0.761784563160973,0.044954087999142,"walk"
"65",6.4,0.114052124023267,0.403958129883072,-0.00993469238277123,"walk"
"66",6.5,-0.171518653329396,0.482922332454789,0.127533883759173,"walk"
"67",6.6,-0.778000793457236,1.85291778564427,0.783930206298701,"walk"
"68",6.7,0.179733276367054,2.17103576660267,0.827952067057986,"walk"
"69",6.8,0.0257116699227444,0.585618896484396,-0.103331604004038,"walk"
"70",6.9,-0.447900791361304,0.658773557104048,-0.0450687601107786,"walk"
"71",7,-0.16398925781241,0.912313842773351,-0.156178283691376,"walk"
"72",7.1,-0.254671809649356,1.09002716372707,-0.132316204032661,"walk"
"73",7.2,-0.279575805663785,1.10566894531255,0.076611938476436,"walk"
"74",7.3,-0.213488492098972,1.2606811523436,0.149390480735121,"walk"
"75",7.4,0.147564392090233,1.28547760009825,-0.0138655090330563,"walk"
"76",7.5,-0.0829211918996611,0.582453718089301,-0.0870637219362522,"walk"
"77",7.6,0.126042175292977,0.44827789306636,0.111563110351522,"walk"
"78",7.7,0.0114513358685591,0.259204594776347,0.389765113290945,"walk"
"79",7.8,-0.941300201414188,0.293329010008405,0.389006500244611,"walk"
"80",7.9,-1.34205276489403,1.30611465454092,-0.0853988647458537,"walk"
"81",8,0.0839718905361818,1.09041711055894,-0.170629790335097,"walk"
"82",8.1,0.0678619384767268,0.705212402343597,-0.0485321044920258,"walk"
"83",8.2,-0.398400971383356,0.909484555022798,-0.246243409436089,"walk"
"84",8.3,-0.708390350341883,1.11346298217768,-0.248146057128948,"walk"
"85",8.4,-0.395202944977224,1.33948647855497,0.00217152605134199,"walk"
"86",8.5,-0.231998596191459,1.37103393554695,0.26068481445306,"walk"
"87",8.6,-0.196633541222765,0.989914402817309,0.180912364612972,"walk"
"88",8.7,-0.00728591918972032,0.364919128418257,-0.0766326904296576,"walk"
"89",8.8,-1.06812247844566,1.80765479501933,0.603654033005367,"walk"
"90",8.9,-1.14519775390635,3.0492864990235,0.928120727539104,"walk"
"91",9,0.774865044488082,1.14927334255688,-0.133051554361728,"walk"
"92",9.1,-0.223675537108279,0.783503723144059,-0.359810638427954,"walk"
"93",9.2,-0.555514248935274,0.993391557173478,-0.178149136629995,"walk"
"94",9.3,-0.109841918945228,0.846584472656235,0.080328369140476,"walk"
"95",9.4,-0.276050914417601,0.875690498737372,0.189915050160031,"walk"
"96",9.5,-0.468303796016592,0.933274856721445,0.0231844198823857,"walk"
"97",9.6,-0.131400756836249,1.37867980957009,-0.191134033202984,"walk"
"98",9.7,0.00730163574268078,1.23369628906312,-0.300106811523611,"walk"
"99",9.8,-0.19463186553051,0.533137465968346,-0.0610628995028936,"walk"
"100",9.9,0.179318514737176,0.456798052546942,0.0742078068280149,"walk"
"101",10,-0.0826568603510467,0.192436218262153,0.295951843261476,"walk"
"102",10.1,-0.758654045335855,0.357100669783344,0.624646119396936,"walk"
"103",10.2,-0.675289306640615,1.11592025756837,0.222974853515612,"walk"
"104",10.3,-0.123240615382497,1.03972325180554,-0.137189922910933,"walk"
"105",10.4,0.0742987060545925,0.748320312499874,-0.042438354492037,"walk"
"106",10.5,-0.355678828075242,0.948523319128658,-0.202083857372474,"walk"
"107",10.6,-0.749390563964843,1.10197601318359,-0.238360748291015,"walk"
"108",10.7,-0.147020590426307,1.60243718310993,-0.304773812342068,"walk"
"109",10.8,0.0648901367189874,1.41713989257863,-0.168498229980659,"walk"
"110",10.9,-0.0916983864524991,0.642787586559214,0.00276738947090245,"walk"
"111",11,0.190930175780866,0.283055114746346,-0.0559120178221922,"walk"
"112",11.1,-0.375974273680311,0.453853607177223,0.100169372558254,"walk"
"113",11.2,-0.896418253580797,1.65503777397927,0.596730550129937,"walk"
"114",11.3,-0.279630737305231,1.4375225830088,0.333012695313033,"walk"
"115",11.4,-0.114821308790558,0.632357973041003,0.0404599892970372,"walk"
"116",11.5,-0.0726000976564357,0.731202545165927,0.00334808349619639,"walk"
"117",11.6,-0.114510738488174,0.964662031693749,-0.252402103308325,"walk"
"118",11.7,-0.232492675781336,1.22727783203098,-0.151466369629273,"walk"
"119",11.8,-0.30351935492614,1.35054478500828,0.207187228732497,"walk"
"120",11.9,-0.206850280761718,1.52846618652344,0.463229522705079,"walk"
"121",12,-0.379699090514222,1.07811683115391,0.0597714510835872,"walk"
"122",12.1,-0.0264465332040331,0.292620849610033,-0.123236083984611,"walk"
"123",12.2,-0.220776182232117,1.37791859019799,1.01433031486675,"walk"
"124",12.3,0.36998031616116,1.09620941162224,0.43785278320437,"walk"
"125",12.4,0.806458906694178,0.541536889894739,-0.056785198173639,"walk"
"126",12.5,-0.259993286132222,1.36676757812456,-0.235594482421647,"walk"
"127",12.6,-0.348360157976739,1.1071003615261,-0.237568556660576,"walk"
"128",12.7,-0.164060668945135,0.866568450927462,0.176903381347217,"walk"
"129",12.8,-0.489931973543887,0.870230934836703,0.111557006836068,"walk"
"130",12.9,-0.633280029296875,0.967884521484379,-0.00851379394531245,"walk"
"131",13,0.223588269165412,1.5655200072004,-0.336820968473463,"walk"
"132",13.1,0.0460746765146433,1.16007003784283,-0.180797576904808,"walk"
"133",13.2,-0.0387437608508276,0.591788243765884,0.00484566736702811,"walk"
"134",13.3,0.225200805663936,0.290321350097853,-0.0089739990234221,"walk"
"135",13.4,-0.435160319010052,0.00393168131519722,0.10064188639317,"walk"
"136",13.5,-0.630499114990233,1.9422268676758,1.57463729858399,"walk"
"137",13.6,0.0236278495397659,1.44644735317184,0.671897965249748,"walk"
"138",13.7,-0.0991766357416115,0.66458801269541,0.0555444335935348,"walk"
"139",13.8,-0.0803791392934158,0.799910574248268,0.0740510574495178,"walk"
"140",13.9,-0.210793151855473,0.894088287353516,-0.171587829589847,"walk"
"141",14,-0.135359039306816,1.16437347412083,0.023142242431347,"walk"
"142",14.1,-0.435260194720482,1.15415307247283,0.0887303207860133,"walk"
"143",14.2,0.0873062133789118,1.36524658203125,0.00243072509765582,"walk"
"144",14.3,-0.0459361991492709,0.936502013544183,-0.0316259210759848,"walk"
"145",14.4,0.0339312744137023,0.471495819092134,0.0430413818358273,"walk"
"146",14.5,0.0443537548335292,0.644389913539585,0.310022835779577,"walk"
"147",14.6,-0.00739746093750024,-0.0766607666015766,0.499141845703127,"walk"
"148",14.7,-2.28373440828965,1.21787886185919,-0.313874678177421,"walk"
"149",14.8,-0.759991455078977,1.25575866699239,-0.382046203613371,"walk"
"150",14.9,0.18716399838226,0.751169069848877,0.0299004448784732,"walk"
"151",15,-0.0812701416012716,0.901606140136465,0.0821142578125611,"walk"
"152",15.1,-0.656637480764527,1.04441818083174,-0.120524088541609,"walk"
"153",15.2,-0.436630249023431,1.29099273681641,-0.179901123046875,"walk"
"154",15.3,-0.365263505415429,1.24942109079084,0.0982305353335312,"walk"
"155",15.4,-0.294888916015741,1.41320007324192,0.381112670898182,"walk"
"156",15.5,-0.390811188052361,0.927830397480833,0.0363151473229614,"walk"
"157",15.6,0.188219146728532,0.224817199707017,-0.063326568603515,"walk"
"158",15.7,-0.579116821288108,1.87376912434715,1.46848381890038,"walk"
"159",15.8,0.414854431152006,0.698974914551233,0.0168585205083172,"walk"
"160",15.9,0.717853892933238,0.538935343424484,0.485128229314644,"walk"
