"","timestamp","x","y","z","label"
"1",0,-0.143051147460938,0.99005126953125,0.01702880859375,"stand"
"2",0.1,-0.133544921874999,0.982421875000006,0.00363159179689659,"stand"
"3",0.2,-0.132740783691407,0.988632965087891,0.027147674560547,"stand"
"4",0.3,-0.133327599727749,0.988643299449572,0.0271925492720129,"stand"
"5",0.4,-0.146196594238271,0.982314453125002,0.00945434570312811,"stand"
"6",0.5,-0.134853941021536,0.985225947216303,0.0129411485460085,"stand"
"7",0.6,-0.123557739257812,0.98279037475586,0.0149674987792951,"stand"
"8",0.7,-0.12296133330374,0.981448086825284,0.00635089296283135,"stand"
"9",0.8,-0.143225097656243,0.983402709960936,0.015782470703118,"stand"
"10",0.9,-0.132856889204547,0.981518832120031,0.00518151485558614,"stand"
"11",1,-0.135535430908204,0.986417388916015,0.00306015014648436,"stand"
"12",1.1,-0.138908155036696,0.98427127106021,0.00718272816051476,"stand"
"13",1.2,-0.139529724121091,0.983011169433595,0.0102413940429649,"stand"
"14",1.3,-0.133650817871094,0.984739379882812,0.00078643798828072,"stand"
"15",1.4,-0.134642167524857,0.983361446496212,-0.00149628610322012,"stand"
"16",1.5,-0.138720245361324,0.98478485107422,0.00553771972656211,"stand"
"17",1.6,-0.134069731741244,0.986144248885338,0.00446666370738403,"stand"
"18",1.7,-0.140112915039063,0.985984497070312,-7.81250000004268e-05,"stand"
"19",1.8,-0.121073096689552,0.989071162060056,0.0143324726759705,"stand"
"20",1.9,-0.120809020996092,0.990422058105465,1.81579589643493e-05,"stand"
"21",2,-0.119498512961652,0.981835105202416,-0.0464449795809618,"stand"
"22",2.1,-0.144586181640626,0.983152770996092,-0.0222274780273312,"stand"
"23",2.2,-0.145107693142357,0.981204870975383,-0.0056659428760143,"stand"
"24",2.3,-0.135843811035154,0.98818832397461,0.0117587280273428,"stand"
"25",2.4,-0.121746487087673,0.994327121310765,0.000915527343750094,"stand"
"26",2.5,-0.146145629882796,0.98139282226563,-0.00308166503906063,"stand"
"27",2.6,-0.122668179598724,0.989001649798768,0.00181302157315759,"stand"
"28",2.7,-0.134936065673829,0.98720687866211,0.0175747680664064,"stand"
"29",2.8,-0.14200383966618,0.988043274542292,0.0237992411911911,"stand"
"30",2.9,-0.128091125488284,0.981426086425782,0.00369537353515767,"stand"
"31",3,-0.135811391502916,0.984763251410592,0.00756743459990452,"stand"
"32",3.1,-0.122882843017577,0.989523315429686,0.00524063110352073,"stand"
"33",3.2,-0.124387336499773,0.987288503935841,0.0118486809008075,"stand"
"34",3.3,-0.141996459960938,0.983645629882812,0.0165728759765623,"stand"
"35",3.4,-0.142397177339803,0.981754495639987,0.0129860001380822,"stand"
"36",3.5,-0.141606445312499,0.976612854003909,-0.0015504455566373,"stand"
"37",3.6,-0.140822131224351,0.982450851286303,0.00903320312501157,"stand"
"38",3.7,-0.135646362304678,0.985475769042962,0.0233209228515191,"stand"
"39",3.8,-0.13012279163708,0.980986161665488,-0.00521573153405945,"stand"
"40",3.9,-0.13711975097656,0.985987854003904,0.0313127136230415,"stand"
"41",4,-0.130976821437028,0.97886673127762,0.0163760715060781,"stand"
"42",4.1,-0.137030029296879,0.978643798828125,0.0230957031250011,"stand"
"43",4.2,-0.139974975585932,0.979516601562501,0.0245819091796877,"stand"
"44",4.3,-0.131249784219146,0.982052581478852,0.022891420306577,"stand"
"45",4.4,-0.136036376953135,0.983679046630856,0.0103639221191235,"stand"
"46",4.5,-0.147006410540962,0.982868078983198,0.0048425847834104,"stand"
"47",4.6,-0.148696594238277,0.990673217773438,0.0437881469726577,"stand"
"48",4.7,-0.12715657552083,0.98976813422309,0.0386691623263819,"stand"
"49",4.8,-0.116968383789083,0.986337280273438,0.0118708801269737,"stand"
"50",4.9,-0.135994496971661,0.987306074662643,0.0330980088975648,"stand"
"51",5,-0.12104431152344,0.985669555664059,0.0155566406249923,"stand"
"52",5.1,-0.131804957534337,0.977070201527003,-0.00154483679565798,"stand"
"53",5.2,-0.139640808105466,0.990009307861328,0.029472351074219,"stand"
"54",5.3,-0.13542822635535,0.99071048004459,0.0272759331597182,"stand"
"55",5.4,-0.136549987792973,0.993191833496085,0.0220745849609455,"stand"
"56",5.5,-0.140035301747947,0.984794231376263,0.0320101651278474,"stand"
"57",5.6,-0.140343170166017,0.987136535644533,0.0378994750976549,"stand"
"58",5.7,-0.143259221857242,0.990787852894174,0.0281718860972989,"stand"
"59",5.8,-0.135755615234376,0.985516967773442,0.0218853759765675,"stand"
"60",5.9,-0.133301397766725,0.990095196348248,0.0187524352410734,"stand"
"61",6,-0.129005126953131,0.983560333251949,-0.0114297485351631,"stand"
"62",6.1,-0.146136659564396,0.976796005711424,-0.0222527089744905,"stand"
"63",6.2,-0.151556396484379,0.986718749999998,0.00377807617188336,"stand"
"64",6.3,-0.166844223484858,0.979771931966143,0.0247086033676663,"stand"
"65",6.4,-0.180027160644524,0.978369903564459,0.0309576416015559,"stand"
"66",6.5,-0.167041662967555,0.982248479669742,0.0182094381313022,"stand"
"67",6.6,-0.15813415527344,0.981492309570313,0.0147534179687541,"stand"
"68",6.7,-0.167865791706122,0.988121418037801,0.033573035037876,"stand"
"69",6.8,-0.165336914062512,0.988760070800776,0.0175975036621071,"stand"
"70",6.9,-0.172993977864579,0.983383178710939,0.0154622395833339,"stand"
"71",7,-0.169895629882819,0.985231018066405,0.0147686767578112,"stand"
"72",7.1,-0.184209341954689,0.981406163687658,0.00932234947127282,"stand"
"73",7.2,-0.169842529296875,0.975946807861324,0.0103332519531279,"stand"
