"","acc.timestamp","acc.x","acc.y","acc.z","label","gyro.x","gyro.y","gyro.z"
"1",0,-0.1986083984375,0.900283813476562,-0.0897979736328125,"walk",0.588423844956354,1.20516667968017,1.13296944779256
"2",0.0990000000000464,-0.474578857421875,1.13768005371094,-0.171279907226562,"walk",0.388917194572652,0.512699332295231,1.5164481494706
"3",0.199000000000069,-0.274063110351562,1.43980407714844,-0.1844482421875,"walk",-0.339889135350152,0.551490705744365,0.140103309592425
"4",0.298000000000002,-0.242752075195312,1.26341247558594,0.200225830078125,"walk",-1.33619436292778,-0.565227956437826,-1.67726358843666
"5",0.398000000000025,-0.187759399414062,1.35604858398438,0.491546630859375,"walk",-1.62061096695082,-0.727719404203851,-1.89928953495911
"6",0.497000000000071,-0.237228393554688,0.7421875,-0.1973876953125,"walk",-1.15927881620078,0.599945707050059,-1.60896608311794
"7",0.597000000000094,0.0534210205078125,0.101943969726562,0.029510498046875,"walk",0.0739384854164754,-1.34465688067518,-0.581207621378252
"8",0.696000000000026,-0.280807495117188,1.14468383789062,1.47256469726562,"walk",1.40330574521169,-0.663087104228181,1.00644443078541
"9",0.796000000000049,0.263931274414062,-0.287948608398438,0.428878784179688,"walk",-0.871270955753291,0.340579002772597,-1.68959663309306
"10",0.895000000000095,-0.093536376953125,0.763259887695312,1.0380859375,"walk",-0.266107953075774,0.645721538408776,1.09215288436243
"11",0.995000000000005,-0.237472534179688,1.46388244628906,-0.294418334960938,"walk",0.629915489830541,1.25897773817559,1.79845841081022
"12",1.09400000000005,0.0351104736328125,0.667831420898438,-0.04791259765625,"walk",1.44063688297754,1.35162819126303,0.879479426956167
"13",1.19400000000007,-0.141448974609375,0.889205932617188,-0.0995330810546875,"walk",0.934005095814317,1.08243833034278,1.46805781678077
"14",1.29300000000001,-0.505264282226562,1.09365844726562,-0.297866821289062,"walk",0.510616093555137,0.248293612002677,1.46661974240219
"15",1.39300000000003,-0.176651000976562,1.39097595214844,-0.107177734375,"walk",-0.269839490152261,0.082928439500065,0.0407053900429996
"16",1.49200000000008,-0.430679321289062,1.13870239257812,0.242446899414062,"walk",-1.3613244020808,-0.315301881038373,-1.22348903231979
