"","timestamp","acc.x","acc.y","acc.z","label","gyro.x","gyro.y","gyro.z"
"1",1532524622070,-0.142852783203125,0.8914794921875,0.4190673828125,"standToSit1",-1.02166153215813,0.29426046266531,-0.702674825346457
"2",1532524622170,-0.0741424560546875,1.20301818847656,0.744796752929688,"standToSit1",-1.30639530236187,0.542374952627069,-0.594151065275954
"3",1532524622269,-0.242721557617188,0.522171020507812,0.528213500976562,"standToSit1",-0.283318433242421,0.811670285596238,-0.681585671170861
"4",1532524622369,-0.551345825195312,0.604690551757812,0.615463256835938,"standToSit1",-0.436287224050821,0.452193497163582,-0.596268870760033
"5",1532524622468,-0.395858764648438,0.739334106445312,0.55694580078125,"standToSit1",-0.200613919392317,0.229286816093543,-0.29632178739419
"6",1532524622568,-0.465011596679688,0.69036865234375,0.584747314453125,"standToSit1",-0.151503837525462,0.17668988458656,-0.33894680025557
"7",1532524622667,-0.487823486328125,0.630966186523438,0.576187133789062,"standToSit1",-0.117715293708883,0.0935030260653509,-0.168055666321482
"8",1532524622767,-0.52001953125,0.621566772460938,0.596817016601562,"standToSit1",0.0220813909300206,0.0311805699463133,0.0849454225968162
"9",1532524622866,-0.527191162109375,0.611129760742188,0.5970458984375,"standToSit1",0.144791807409864,-0.0528632910961716,0.301644625724841
"10",1532524622966,-0.439971923828125,0.715072631835938,0.572540283203125,"standToSit1",0.0963383958475508,-0.138683689834111,0.339789136368273
"11",1532524623065,-0.406021118164062,0.767257690429688,0.529953002929688,"sit1",0.0644783583942623,-0.16508090994884,0.304835929704241
"12",1532524623165,-0.414230346679688,0.730392456054688,0.55706787109375,"sit1",0.0462958026899818,-0.159495785578464,0.241870744113715
"13",1532524623264,-0.346298217773438,0.74664306640625,0.5732421875,"sit1",0.00989327930312795,-0.106811445319989,0.178917977549905
"14",1532524623364,-0.333831787109375,0.764434814453125,0.562896728515625,"sit1",-0.00919744422549396,-0.0351652432020049,0.0961519908763129
"15",1532524623463,-0.337966918945312,0.760498046875,0.56591796875,"sit1",-0.0318899409478144,0.0128596630234033,0.0274356436914891
"16",1532524623563,-0.363739013671875,0.753402709960938,0.567047119140625,"sit1",-0.0367529682111951,0.0277204579000279,0.0130403204582067
"17",1532524623662,-0.352920532226562,0.76275634765625,0.565628051757812,"sit1",-0.0415316167482014,0.0233536020053307,0.0115314494748847
"18",1532524623762,-0.356063842773438,0.759201049804688,0.565704345703125,"sit1",-0.0459274956637578,0.0168497278215466,0.0137366120777419
"19",1532524623861,-0.350204467773438,0.751998901367188,0.570144653320312,"sit1",-0.0482564218844981,0.0203912619418942,0.00348171082622826
"20",1532524623961,-0.357467651367188,0.754486083984375,0.561676025390625,"sit1",-0.046118998686225,0.0187530673125357,-0.00423588271929158
"21",1532524624060,-0.365890502929688,0.74310302734375,0.567581176757812,"sit1",-0.0433499579202359,0.00758050868716367,0.0194034656009594
"22",1532524624160,-0.339599609375,0.74114990234375,0.579727172851562,"sit1",-0.0394004628485352,0.0244059800027,0.0238245847616225
"23",1532524624260,-0.362274169921875,0.740585327148438,0.570205688476562,"sit1",-0.0317259282698239,0.0460856439523275,0.00961114184323595
"24",1532524624359,-0.366317749023438,0.747970581054688,0.564208984375,"sit1",-0.0167185562678149,0.0456079869882425,0.00891124680369522
"25",1532524624459,-0.362442016601562,0.74395751953125,0.56732177734375,"sit1",-0.00855644309120241,0.0509624354105258,0.000428508054416383
"26",1532524624558,-0.360580444335938,0.749862670898438,0.551300048828125,"sit1",-0.0310765789407683,0.038527837354701,-0.017058117459334
"27",1532524624658,-0.37689208984375,0.7568359375,0.546646118164062,"sit1",-0.0353622519023991,0.00566906014240641,-0.0100943751405421
"28",1532524624757,-0.356582641601562,0.733566284179688,0.579696655273438,"sit1",-0.0488191586928772,0.013472005283352,0.0192194982373725
"29",1532524624857,-0.349609375,0.752426147460938,0.566696166992188,"sit1",-0.0823024390282615,0.0514441903816759,0.0143493565293654
"30",1532524624956,-0.381210327148438,0.745162963867188,0.55279541015625,"sit1",-0.0757661775446084,0.0514323257272685,0.000361744236394886
"31",1532524625056,-0.40087890625,0.729446411132812,0.566574096679688,"sit1",-0.0133111476359999,0.0452251385589644,0.0162785341179509
"32",1532524625155,-0.3839111328125,0.74078369140625,0.559555053710938,"sit1",0.00814199272282582,0.0140623193965699,0.0168682476611679
"33",1532524625255,-0.365081787109375,0.746322631835938,0.558624267578125,"sit1",-0.0149641472670102,0.00432063917973901,0.0096011984693292
"34",1532524625354,-0.389297485351562,0.740310668945312,0.551254272460938,"sit1",-0.0464672097162642,-0.0152607446046169,0.0327831597424043
"35",1532524625454,-0.366012573242188,0.749801635742188,0.563323974609375,"sit1",-0.0616718485822425,0.00354394455288531,0.0496525460408137
"36",1532524625553,-0.36419677734375,0.740554809570312,0.566055297851562,"sit1",-0.0508013576447571,0.0405740934833313,0.0309288957882782
"37",1532524625653,-0.376571655273438,0.753402709960938,0.549972534179688,"sit1",0.0283488307592321,0.0564652056004586,0.0263039062111468
"38",1532524625752,-0.4239501953125,0.751968383789062,0.535537719726562,"sit1",-0.0466724416059019,-3.60342000555944e-05,0.0487131621639807
"39",1532524625852,-0.367706298828125,0.768478393554688,0.580947875976562,"sit1",-0.0633017520845747,0.0110345525306796,0.0225219294070348
"40",1532524625951,-0.371292114257812,0.743392944335938,0.560638427734375,"sit1",-0.0436503706437308,0.0168522551070709,0.0178943119964604
"41",1532524626051,-0.369476318359375,0.739212036132812,0.560775756835938,"sit1",-0.0405704724975567,0.0250477795810382,0.0262226015223672
"42",1532524626150,-0.384841918945312,0.740371704101562,0.558258056640625,"sit1",-0.00597925590664035,0.0321477729864925,0.0473698039248957
"43",1532524626250,-0.382461547851562,0.761016845703125,0.555068969726562,"sit1",0.0120836124467316,0.00832545734681911,0.0422214977585412
"44",1532524626349,-0.369003295898438,0.7513427734375,0.556961059570312,"sit1",-0.0220775673915984,0.00812461967298002,0.0444198529955508
"45",1532524626449,-0.369415283203125,0.756378173828125,0.55291748046875,"sit1",-0.0145823722547021,0.0312296617882442,0.0312304879116844
"46",1532524626549,-0.365798950195312,0.763824462890625,0.542251586914062,"sit1",-0.0471209940237881,0.0167885675118595,0.0058769551931342
"47",1532524626648,-0.373199462890625,0.748489379882812,0.551406860351562,"sit1",-0.0498820616115749,0.0137256903997613,0.0121236087782864
"48",1532524626748,-0.373626708984375,0.755996704101562,0.546585083007812,"sit1",-0.0474131889930622,0.00681748314223149,0.0141790691177454
"49",1532524626847,-0.368667602539062,0.747802734375,0.553497314453125,"sit1",-0.0424087641808661,0.0165773353572352,0.0108692354472572
"50",1532524626947,-0.377426147460938,0.7476806640625,0.55133056640625,"sit1",-0.0384035057769528,0.0278574041653069,0.0271353505384921
"51",1532524627046,-0.381088256835938,0.749053955078125,0.545166015625,"sit1",-0.0382805329548627,0.0140871547324906,0.0230784865946803
"52",1532524627146,-0.374420166015625,0.752777099609375,0.548782348632812,"sit1",-0.036998147517184,0.0208772562306979,0.0217322722512017
"53",1532524627245,-0.371612548828125,0.755233764648438,0.547210693359375,"sit1",-0.0484737928971863,0.00851812074661844,-0.0298345947438307
"54",1532524627345,-0.388671875,0.74127197265625,0.554885864257812,"sit1",-0.0703596616055027,0.00851276181430249,0.00775805457150983
"55",1532524627444,-0.377410888671875,0.74798583984375,0.549835205078125,"sit1",-0.0769865221989335,-0.00209500556413532,0.0573695661914459
"56",1532524627544,-0.366302490234375,0.736007690429688,0.569610595703125,"sit1",-0.0463927933863757,0.0334561160922655,0.0343642975041635
"57",1532524627643,-0.3748779296875,0.741973876953125,0.565597534179688,"sit1",-0.0317053186640002,0.0572345221840883,0.0225161628480214
"58",1532524627743,-0.395095825195312,0.748046875,0.544143676757812,"sit1",-0.0311640556300435,0.012185434878246,0.0498880564415389
"59",1532524627842,-0.367843627929688,0.746856689453125,0.5589599609375,"sit1",-0.0371995558683996,-0.0162999182144997,0.021469521517041
"60",1532524627942,-0.362701416015625,0.744552612304688,0.564498901367188,"sit1",-0.0394164173574739,0.0169056786620401,0.0182831525381912
