"","acc.timestamp","acc.x","acc.y","acc.z","label","gyro.x","gyro.y","gyro.z"
"1",0,-0.143051147460938,0.99005126953125,0.01702880859375,"stand",-0.0662711658299678,0.0440806423629915,-0.00547972025894704
"2",0.0999999999999091,-0.133544921875,0.982421875,0.003631591796875,"stand",-0.0507644592761085,0.0325216862385785,0.022100660802753
"3",0.198999999999955,-0.132736206054688,0.988632202148438,0.0271453857421875,"stand",-0.0393347860350467,0.000405121152025678,0.0460312665508896
"4",0.298999999999978,-0.133193969726562,0.98870849609375,0.027374267578125,"stand",-0.030724691117918,0.00359641697889334,0.0410506797479578
"5",0.397999999999911,-0.14642333984375,0.982254028320312,0.0093841552734375,"stand",-0.0323552549754976,0.0204442887402077,0.0321603496288814
"6",0.497999999999934,-0.135086059570312,0.985275268554688,0.0128936767578125,"stand",-0.0418842953668234,0.0313453136348406,-0.0143623353634186
"7",0.59699999999998,-0.12359619140625,0.982833862304688,0.0152435302734375,"stand",-0.0654363055908905,0.0395202915100303,-0.0054624341694607
"8",0.697000000000003,-0.122314453125,0.98138427734375,0.00604248046875,"stand",-0.0305564554273333,0.0299532847680816,0.00942423684993167
"9",0.795999999999935,-0.143661499023438,0.983489990234375,0.0162200927734375,"stand",-0.0205410430131199,0.0238616787910947,0.029196479606552
"10",0.895999999999958,-0.13275146484375,0.981307983398438,0.005279541015625,"stand",-0.0200409339705396,0.0173134765627141,0.0349959531170379
"11",0.995000000000005,-0.135360717773438,0.986526489257812,0.0028533935546875,"stand",-0.0135194367258673,0.0112023697245125,0.0191921682260631
"12",1.09499999999991,-0.13885498046875,0.984344482421875,0.006988525390625,"stand",-0.0312239686020384,0.0172308560661654,0.0227328164377266
"13",1.19399999999996,-0.139907836914062,0.982894897460938,0.010833740234375,"stand",-0.0254925986426536,0.0109197920277875,0.0188446202687885
"14",1.29399999999998,-0.13360595703125,0.984832763671875,0.0009613037109375,"stand",-0.0148297364397889,0.00774242344641916,0.0364375167800732
"15",1.39400000000001,-0.134353637695312,0.9832763671875,-0.001953125,"stand",-0.0187633992905631,0.000704976785706936,0.0467452056889009
"16",1.49299999999994,-0.139114379882812,0.98468017578125,0.005584716796875,"stand",-0.0261998065051518,0.00805160829644312,0.0326964575438528
"17",1.59299999999996,-0.13348388671875,0.986175537109375,0.004913330078125,"stand",-0.0369157009413571,0.0170438532424328,0.0197934420624221
"18",1.69200000000001,-0.141769409179688,0.985733032226562,-0.00140380859375,"stand",-0.0292240623464261,0.0172764368834524,0.0129403758270234
"19",1.79199999999992,-0.121063232421875,0.988876342773438,0.015167236328125,"stand",-0.0198805736278137,0.00787740223345506,0.0309671610651191
"20",1.89099999999996,-0.121185302734375,0.991287231445312,0.0048370361328125,"stand",0.0310463982600886,0.0759587077863573,0.0431006045168662
"21",1.99099999999999,-0.11700439453125,0.981674194335938,-0.0487060546875,"stand",0.0270371777246637,0.104727578834694,0.0533551905370551
"22",2.08999999999992,-0.144439697265625,0.983444213867188,-0.023834228515625,"stand",-0.00472238790019595,0.0368884116927225,0.0371485753561054
"23",2.18999999999994,-0.145904541015625,0.98052978515625,-0.0077667236328125,"stand",-0.044992823951538,0.0278276202412808,0.0228005721473864
"24",2.28899999999999,-0.138015747070312,0.987213134765625,0.013031005859375,"stand",-0.0552708457893442,-0.0011409362561368,0.00517844064933964
"25",2.38900000000001,-0.118270874023438,0.996078491210938,0.00146484375,"stand",-0.0590662090542199,-0.0239481717412391,0.000105075292539813
"26",2.48799999999994,-0.149551391601562,0.980316162109375,-0.00347900390625,"stand",-0.0531840824370435,-0.0102765734042507,0.00492938073717984
"27",2.58799999999997,-0.121170043945312,0.989288330078125,-0.0001678466796875,"stand",-0.0188555555343162,-0.0268902418878054,0.0374785355801471
"28",2.68700000000001,-0.133529663085938,0.986923217773438,0.01617431640625,"stand",-0.0626970993170833,0.00221981066122075,0.0169012302080794
"29",2.78699999999992,-0.14434814453125,0.989105224609375,0.026947021484375,"stand",-0.0634668572021334,-0.0125503833624207,0.0342479853022967
"30",2.88599999999997,-0.126495361328125,0.98101806640625,0.0029754638671875,"stand",-0.0416002284739191,-0.0350575264884471,0.0413888930538615
"31",2.98599999999999,-0.137893676757812,0.983932495117188,0.00811767578125,"stand",-0.043808032497773,-0.0250649601918522,0.0311266735443767
"32",3.08499999999992,-0.1231689453125,0.98980712890625,0.0042266845703125,"stand",-0.0333909691934847,0.0113860490318854,0.0258711996017624
"33",3.18499999999995,-0.121261596679688,0.9879150390625,0.010986328125,"stand",-0.0363793131227012,0.0106186890564173,0.0302925252932714
"34",3.28399999999999,-0.141891479492188,0.983779907226562,0.0166778564453125,"stand",-0.027540523071088,0.0216670585632778,0.0336762018707385
"35",3.3839999999999,-0.142547607421875,0.982940673828125,0.016021728515625,"stand",-0.00663100208068535,0.0178053488285392,0.0306076316004373
"36",3.48299999999995,-0.141616821289062,0.975601196289062,-0.0027618408203125,"stand",-0.0208576222114375,0.00190675812022534,0.0269801045520081
"37",3.58299999999997,-0.141555786132812,0.981552124023438,0.004364013671875,"stand",-0.0211644835892856,0.00491208649517587,0.0300786544351572
"38",3.6819999999999,-0.137283325195312,0.986785888671875,0.03155517578125,"stand",-0.0420845379056627,0.0279998669785258,0.0188780510930271
"39",3.78199999999993,-0.128189086914062,0.979507446289062,-0.014190673828125,"stand",-0.0666051425357296,0.0211538227924209,0.0146243279119035
"40",3.88099999999997,-0.138824462890625,0.987640380859375,0.0351715087890625,"stand",-0.0496444315520318,0.0238282697069584,0.0276045234322443
"41",3.98099999999999,-0.129852294921875,0.97894287109375,0.014862060546875,"stand",-0.0390712635276661,0.0225216630909182,0.0307252427727148
"42",4.07999999999993,-0.135711669921875,0.978546142578125,0.0227508544921875,"stand",-0.0330309206841495,-0.000841901310877137,0.0240171095683502
