"","timestamp","acc.x","acc.y","acc.z","label","gyro.x","gyro.y","gyro.z"
"1",1534857973026,0.405914306640625,0.918746948242188,-0.00543212890625,"stand",NA,NA,NA
"2",1534857973125,0.40106201171875,0.923080444335938,0.000152587890625,"stand",-0.0877634791144195,0.0117990210741208,0.0184735114883942
"3",1534857973225,0.395965576171875,0.918685913085938,-0.0007476806640625,"stand",-0.0728974312884203,0.0265952505993789,0.016169724964842
"4",1534857973324,0.395187377929688,0.919830322265625,0.0087890625,"stand",-0.0662954440760686,0.0400997437305185,0.0153389980604841
"5",1534857973424,0.395401000976562,0.924453735351562,0.0083465576171875,"stand",-0.0873575807541556,0.0420676159627383,0.0170715664228389
"6",1534857973523,0.40008544921875,0.9163818359375,0.01495361328125,"stand",-0.0930981223142288,0.0447520252738006,0.020469974657174
"7",1534857973623,0.395889282226562,0.917633056640625,0.02764892578125,"stand",-0.0982803620443914,0.0564859130366897,0.0231793334396322
"8",1534857973722,0.388336181640625,0.914794921875,0.0368194580078125,"stand",-0.0686044161715241,0.0293074453430281,0.0208162444876347
"9",1534857973822,0.398361206054688,0.920989990234375,0.041595458984375,"stand",-0.0625771711722357,-0.00272966402701436,0.0149961840079194
"10",1534857973922,0.397476196289062,0.917190551757812,0.03717041015625,"stand",-0.0490192789437287,0.0389026093403468,0.00889795817335797
"11",1534857974021,0.390380859375,0.917098999023438,0.0329132080078125,"stand",-0.0437881403149387,0.0214744646701255,0.00818511690990588
"12",1534857974121,0.393814086914062,0.922714233398438,0.042022705078125,"stand",-0.0621171644441509,-0.0523284386714103,0.0291042228148765
"13",1534857974220,0.420166015625,0.91497802734375,0.033355712890625,"stand",-0.041553188353031,0.0110905386988202,0.034844544256533
"14",1534857974320,0.42266845703125,0.903732299804688,0.04083251953125,"stand",-0.0321906553150654,0.0697711410497536,-0.021072957808149
"15",1534857974419,0.407638549804688,0.91192626953125,0.033599853515625,"stand",-0.0123120790581245,0.0765861702792664,-0.0303720641319897
"16",1534857974519,0.371780395507812,0.926239013671875,0.022735595703125,"stand",-0.0113133121240054,0.0481413135401578,-0.0769978868312587
"17",1534857974618,0.354965209960938,0.930923461914062,0.0212554931640625,"stand",-0.0653609191094692,-0.055463248308054,-0.0814211990235542
"18",1534857974718,0.344528198242188,0.938613891601562,0.0384368896484375,"stand",-0.10130504996996,-0.188076164606922,-0.0745360199569197
